record_id,timestamp,latitude,longitude,road_id,vehicle_count,avg_speed_kmh,vehicle_type,traffic_density,weather,visibility_m,road_condition,accident_occurred,accident_severity,alert_generated,temperature_c,humidity_pct,year,month,month_name,quarter,day,day_of_week,hour,is_weekend,time_of_day,accident_flag,alert_flag,severe_accident_flag,fatal_accident_flag,alert_success_type,traffic_density_score,traffic_flow_rate,visibility_category,region
616,2023-12-27 12:19:00,16.31096373,81.65009007,RD-354,409,83,Bus,Low,Clear,4654,Wet,No,Not Applicable,Yes,47.63,72.14,2023,12,December,Q4,27,Wednesday,12,0,Midday,0,1,0,0,False Alarm (False Positive),1,33947,Good (>4km),Central
617,2018-09-26 00:45:00,8.889470801,75.42425203,RD-122,271,34,Truck,Low,Snow,1433,Slippery,No,Not Applicable,Yes,21.83,69.53,2018,9,September,Q3,26,Wednesday,0,0,Night,0,1,0,0,False Alarm (False Positive),1,9214,Moderate (1-4km),South
618,2018-04-22 06:14:00,31.13619642,86.35065133,RD-26,306,50,Car,Medium,Snow,4185,Slippery,No,Not Applicable,Yes,28.31,89.35,2018,4,April,Q2,22,Sunday,6,1,Night,0,1,0,0,False Alarm (False Positive),2,15300,Good (>4km),North
619,2023-04-26 07:57:00,16.73719819,74.07431767,RD-382,447,10,Bus,Very High,Fog,6207,Wet,No,Not Applicable,No,44.19,45.9,2023,4,April,Q2,26,Wednesday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,4470,Good (>4km),West
620,2018-12-30 17:26:00,14.36423616,82.17451337,RD-244,19,10,Bike,Very High,Fog,1124,Slippery,No,Not Applicable,No,42.45,70.32,2018,12,December,Q4,30,Sunday,17,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,190,Moderate (1-4km),South
621,2023-02-04 06:46:00,31.33507333,73.5163828,RD-472,127,91,Truck,High,Rain,944,Dry,No,Not Applicable,No,25.54,33.12,2023,2,February,Q1,4,Saturday,6,1,Night,0,0,0,0,Normal Flow (True Negative),3,11557,Poor (<1km),North
622,2023-11-27 02:29:00,9.138937293,90.03047026,RD-138,166,56,Car,Very High,Fog,8783,Wet,No,Not Applicable,No,26.28,36.82,2023,11,November,Q4,27,Monday,2,0,Night,0,0,0,0,Normal Flow (True Negative),4,9296,Good (>4km),South
623,2018-12-14 00:24:00,16.2512487,77.30325507,RD-460,452,9,Truck,Low,Fog,7945,Slippery,No,Not Applicable,No,31.11,30.24,2018,12,December,Q4,14,Friday,0,0,Night,0,0,0,0,Normal Flow (True Negative),1,4068,Good (>4km),Central
624,2021-02-06 02:48:00,15.6198214,80.80926989,RD-191,90,90,Bike,Medium,Snow,2447,Wet,No,Not Applicable,No,34.54,89.97,2021,2,February,Q1,6,Saturday,2,1,Night,0,0,0,0,Normal Flow (True Negative),2,8100,Moderate (1-4km),South
625,2022-09-18 23:22:00,15.62620582,89.89155582,RD-11,368,45,Car,Medium,Fog,7461,Wet,No,Not Applicable,No,38.55,78.14,2022,9,September,Q3,18,Sunday,23,1,Night,0,0,0,0,Normal Flow (True Negative),2,16560,Good (>4km),South
626,2023-10-07 14:15:00,8.333377015,87.12829448,RD-173,183,24,Truck,Medium,Rain,502,Slippery,Yes,Major,No,31.07,77.2,2023,10,October,Q4,7,Saturday,14,1,Midday,1,0,1,0,Missed Incident (False Negative),2,4392,Poor (<1km),South
627,2019-10-04 03:41:00,35.10547985,79.5913933,RD-419,471,24,Truck,Low,Clear,3438,Slippery,No,Not Applicable,No,33.88,60.58,2019,10,October,Q4,4,Friday,3,0,Night,0,0,0,0,Normal Flow (True Negative),1,11304,Moderate (1-4km),North
628,2023-12-01 22:01:00,33.06021077,70.05981201,RD-407,405,43,Bus,High,Clear,8607,Wet,No,Not Applicable,No,42.42,48.0,2023,12,December,Q4,1,Friday,22,0,Night,0,0,0,0,Normal Flow (True Negative),3,17415,Good (>4km),North
629,2018-12-02 18:15:00,20.02029865,94.72660281,RD-156,239,34,Bus,High,Rain,2951,Slippery,No,Not Applicable,No,21.1,39.08,2018,12,December,Q4,2,Sunday,18,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,8126,Moderate (1-4km),East
630,2020-09-22 20:45:00,20.91761312,68.22983011,RD-160,166,52,Truck,Very High,Fog,9659,Slippery,No,Not Applicable,No,27.57,47.08,2020,9,September,Q3,22,Tuesday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,8632,Good (>4km),West
631,2020-10-23 22:35:00,23.20047311,89.30323013,RD-144,343,85,Bus,Medium,Rain,3411,Wet,No,Not Applicable,No,41.4,52.56,2020,10,October,Q4,23,Friday,22,0,Night,0,0,0,0,Normal Flow (True Negative),2,29155,Moderate (1-4km),East
632,2021-12-10 06:42:00,21.87116031,95.41671576,RD-432,209,64,Car,Medium,Clear,3307,Dry,Yes,Fatal,No,46.86,75.38,2021,12,December,Q4,10,Friday,6,0,Night,1,0,1,1,Missed Incident (False Negative),2,13376,Moderate (1-4km),East
633,2018-12-21 11:47:00,30.59487705,76.89346056,RD-252,314,27,Bus,Medium,Snow,6322,Under Maintenance,No,Not Applicable,No,35.35,62.38,2018,12,December,Q4,21,Friday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),2,8478,Good (>4km),North
634,2023-07-17 19:42:00,22.16417793,70.1878283,RD-440,241,108,Car,Medium,Fog,4478,Slippery,Yes,Fatal,No,35.96,34.65,2023,7,July,Q3,17,Monday,19,0,Evening Peak,1,0,1,1,Missed Incident (False Negative),2,26028,Good (>4km),West
635,2022-12-26 13:05:00,13.47591545,75.2368056,RD-357,177,64,Car,Medium,Fog,533,Under Maintenance,No,Not Applicable,No,23.22,31.08,2022,12,December,Q4,26,Monday,13,0,Midday,0,0,0,0,Normal Flow (True Negative),2,11328,Poor (<1km),South
636,2021-03-19 00:11:00,11.39218472,77.08913033,RD-351,474,54,Car,Very High,Storm,2403,Dry,No,Not Applicable,Yes,33.42,36.14,2021,3,March,Q1,19,Friday,0,0,Night,0,1,0,0,False Alarm (False Positive),4,25596,Moderate (1-4km),South
637,2020-10-05 21:02:00,34.62987157,81.08828819,RD-51,308,17,Car,High,Fog,2802,Dry,No,Not Applicable,No,35.98,54.63,2020,10,October,Q4,5,Monday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,5236,Moderate (1-4km),North
638,2021-02-26 01:30:00,9.403097116,83.23193366,RD-498,112,114,Truck,High,Storm,9812,Dry,No,Not Applicable,No,27.27,85.99,2021,2,February,Q1,26,Friday,1,0,Night,0,0,0,0,Normal Flow (True Negative),3,12768,Good (>4km),South
639,2019-07-31 08:11:00,34.02925576,89.03457723,RD-445,352,104,Mixed,Low,Storm,373,Dry,No,Not Applicable,No,28.08,68.24,2019,7,July,Q3,31,Wednesday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,36608,Poor (<1km),North
640,2021-06-05 01:17:00,28.02389657,94.12654064,RD-117,16,110,Mixed,Medium,Snow,7284,Under Maintenance,No,Not Applicable,No,31.32,78.11,2021,6,June,Q2,5,Saturday,1,1,Night,0,0,0,0,Normal Flow (True Negative),2,1760,Good (>4km),North
641,2018-06-21 11:46:00,19.7364359,81.47901388,RD-69,149,78,Car,High,Storm,9496,Slippery,No,Not Applicable,Yes,20.6,57.98,2018,6,June,Q2,21,Thursday,11,0,Midday,0,1,0,0,False Alarm (False Positive),3,11622,Good (>4km),Central
642,2023-09-18 03:57:00,13.42817501,89.64352463,RD-154,217,42,Mixed,High,Storm,229,Under Maintenance,No,Not Applicable,No,29.66,51.7,2023,9,September,Q3,18,Monday,3,0,Night,0,0,0,0,Normal Flow (True Negative),3,9114,Poor (<1km),South
643,2018-06-14 09:05:00,17.00398413,71.68876898,RD-499,22,43,Car,Very High,Storm,8823,Dry,No,Not Applicable,No,26.34,36.5,2018,6,June,Q2,14,Thursday,9,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,946,Good (>4km),West
644,2021-06-27 21:47:00,23.36633726,77.53471275,RD-381,198,107,Mixed,Very High,Storm,7768,Wet,No,Not Applicable,Yes,29.82,82.56,2021,6,June,Q2,27,Sunday,21,1,Evening Peak,0,1,0,0,False Alarm (False Positive),4,21186,Good (>4km),Central
645,2022-02-11 03:40:00,27.04867737,71.42429753,RD-227,392,72,Bike,Low,Storm,9383,Slippery,Yes,Fatal,No,23.59,76.99,2022,2,February,Q1,11,Friday,3,0,Night,1,0,1,1,Missed Incident (False Negative),1,28224,Good (>4km),West
646,2020-03-03 16:52:00,28.05270032,88.06049442,RD-397,184,23,Bus,Low,Rain,9203,Under Maintenance,No,Not Applicable,No,46.72,40.09,2020,3,March,Q1,3,Tuesday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),1,4232,Good (>4km),North
647,2023-04-20 04:41:00,20.97151764,94.32171558,RD-423,412,56,Mixed,High,Storm,835,Under Maintenance,No,Not Applicable,Yes,37.81,60.74,2023,4,April,Q2,20,Thursday,4,0,Night,0,1,0,0,False Alarm (False Positive),3,23072,Poor (<1km),East
648,2022-06-09 20:02:00,18.84524871,93.7826859,RD-165,140,45,Car,Low,Rain,2418,Slippery,No,Not Applicable,No,40.37,59.24,2022,6,June,Q2,9,Thursday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),1,6300,Moderate (1-4km),East
649,2020-10-02 11:54:00,30.28120724,77.46700213,RD-138,372,96,Bus,High,Rain,7943,Under Maintenance,No,Not Applicable,No,43.68,67.51,2020,10,October,Q4,2,Friday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),3,35712,Good (>4km),North
650,2021-12-12 04:56:00,34.83698968,74.79236377,RD-374,129,31,Bus,Very High,Rain,3064,Under Maintenance,Yes,Minor,No,34.95,86.77,2021,12,December,Q4,12,Sunday,4,1,Night,1,0,0,0,Missed Incident (False Negative),4,3999,Moderate (1-4km),North
651,2018-07-31 07:00:00,34.51948531,75.94745839,RD-214,465,27,Truck,Low,Fog,308,Under Maintenance,No,Not Applicable,No,22.61,64.79,2018,7,July,Q3,31,Tuesday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,12555,Poor (<1km),North
652,2022-02-18 08:09:00,23.99700236,76.33270402,RD-310,177,23,Truck,High,Rain,467,Dry,No,Not Applicable,No,36.11,62.41,2022,2,February,Q1,18,Friday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,4071,Poor (<1km),Central
653,2021-12-04 09:05:00,10.29158921,70.38512695,RD-331,277,84,Mixed,High,Fog,6462,Slippery,No,Not Applicable,No,37.61,33.02,2021,12,December,Q4,4,Saturday,9,1,Morning Peak,0,0,0,0,Normal Flow (True Negative),3,23268,Good (>4km),South
654,2018-12-14 04:11:00,10.12540454,71.86698004,RD-46,168,39,Truck,Very High,Rain,4323,Under Maintenance,No,Not Applicable,No,42.36,33.77,2018,12,December,Q4,14,Friday,4,0,Night,0,0,0,0,Normal Flow (True Negative),4,6552,Good (>4km),South
655,2019-10-04 21:49:00,19.67991515,74.22002578,RD-97,393,9,Car,High,Rain,308,Dry,No,Not Applicable,No,32.95,41.24,2019,10,October,Q4,4,Friday,21,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,3537,Poor (<1km),West
656,2021-03-27 09:15:00,29.25275193,68.23690108,RD-227,172,92,Truck,Medium,Rain,3245,Dry,Yes,Minor,No,23.83,31.95,2021,3,March,Q1,27,Saturday,9,1,Morning Peak,1,0,0,0,Missed Incident (False Negative),2,15824,Moderate (1-4km),North
657,2019-12-21 15:02:00,22.42297701,69.36966991,RD-109,349,9,Bike,Medium,Snow,3686,Slippery,No,Not Applicable,No,28.51,74.6,2019,12,December,Q4,21,Saturday,15,1,Midday,0,0,0,0,Normal Flow (True Negative),2,3141,Moderate (1-4km),West
658,2021-04-01 12:34:00,26.19350682,88.25795803,RD-468,485,97,Mixed,High,Fog,6843,Wet,No,Not Applicable,No,30.89,73.4,2021,4,April,Q2,1,Thursday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),3,47045,Good (>4km),East
659,2023-06-22 11:37:00,32.45625288,85.96038882,RD-422,331,10,Bus,Low,Fog,2770,Slippery,No,Not Applicable,No,39.38,38.16,2023,6,June,Q2,22,Thursday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),1,3310,Moderate (1-4km),North
660,2021-10-02 01:48:00,9.169731927,95.41724519,RD-209,36,45,Bus,Medium,Snow,2131,Slippery,No,Not Applicable,Yes,37.12,80.16,2021,10,October,Q4,2,Saturday,1,1,Night,0,1,0,0,False Alarm (False Positive),2,1620,Moderate (1-4km),South
661,2022-05-21 23:57:00,34.79068092,79.65095661,RD-380,268,45,Bike,Medium,Storm,414,Slippery,Yes,Major,No,30.68,39.29,2022,5,May,Q2,21,Saturday,23,1,Night,1,0,1,0,Missed Incident (False Negative),2,12060,Poor (<1km),North
662,2020-03-08 15:16:00,17.59602432,80.88561866,RD-249,313,58,Car,Medium,Rain,1853,Wet,No,Not Applicable,Yes,49.6,48.07,2020,3,March,Q1,8,Sunday,15,1,Midday,0,1,0,0,False Alarm (False Positive),2,18154,Moderate (1-4km),Central
663,2019-03-17 23:23:00,9.356833367,69.96431853,RD-389,414,48,Bus,Medium,Clear,8996,Slippery,No,Not Applicable,No,38.17,44.94,2019,3,March,Q1,17,Sunday,23,1,Night,0,0,0,0,Normal Flow (True Negative),2,19872,Good (>4km),South
664,2021-03-02 22:43:00,32.22742755,72.4152686,RD-265,380,116,Bike,Low,Fog,9478,Slippery,No,Not Applicable,No,27.12,52.34,2021,3,March,Q1,2,Tuesday,22,0,Night,0,0,0,0,Normal Flow (True Negative),1,44080,Good (>4km),North
665,2023-12-02 03:38:00,35.09046675,88.05661427,RD-445,61,52,Truck,Very High,Fog,3664,Under Maintenance,No,Not Applicable,Yes,23.05,45.28,2023,12,December,Q4,2,Saturday,3,1,Night,0,1,0,0,False Alarm (False Positive),4,3172,Moderate (1-4km),North
666,2019-06-04 08:25:00,30.29003834,74.81615227,RD-192,144,41,Mixed,Low,Clear,6357,Slippery,No,Not Applicable,Yes,24.59,59.34,2019,6,June,Q2,4,Tuesday,8,0,Morning Peak,0,1,0,0,False Alarm (False Positive),1,5904,Good (>4km),North
667,2022-11-15 10:28:00,31.33094785,90.42504337,RD-421,316,97,Bike,Very High,Clear,1191,Slippery,No,Not Applicable,No,27.38,54.44,2022,11,November,Q4,15,Tuesday,10,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),4,30652,Moderate (1-4km),North
668,2023-06-15 04:27:00,33.26794225,88.46472225,RD-29,490,60,Bike,Medium,Clear,2698,Slippery,No,Not Applicable,No,24.82,89.19,2023,6,June,Q2,15,Thursday,4,0,Night,0,0,0,0,Normal Flow (True Negative),2,29400,Moderate (1-4km),North
669,2022-01-31 19:10:00,23.14854241,89.67060983,RD-264,310,37,Truck,Medium,Snow,5191,Under Maintenance,No,Not Applicable,No,25.6,33.36,2022,1,January,Q1,31,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,11470,Good (>4km),East
670,2019-02-17 00:22:00,27.73342352,88.02689616,RD-406,311,95,Car,Low,Rain,2766,Wet,No,Not Applicable,No,28.55,38.53,2019,2,February,Q1,17,Sunday,0,1,Night,0,0,0,0,Normal Flow (True Negative),1,29545,Moderate (1-4km),East
671,2021-04-11 03:53:00,16.30709588,88.52221974,RD-82,298,39,Truck,Low,Rain,3490,Slippery,No,Not Applicable,No,25.2,33.17,2021,4,April,Q2,11,Sunday,3,1,Night,0,0,0,0,Normal Flow (True Negative),1,11622,Moderate (1-4km),East
672,2022-11-21 19:24:00,15.24131493,83.85718616,RD-34,301,106,Truck,Very High,Clear,5086,Under Maintenance,No,Not Applicable,No,46.9,67.55,2022,11,November,Q4,21,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,31906,Good (>4km),South
673,2021-10-13 06:23:00,25.65933675,87.66887449,RD-160,26,108,Bus,Low,Storm,1105,Slippery,No,Not Applicable,No,22.41,33.27,2021,10,October,Q4,13,Wednesday,6,0,Night,0,0,0,0,Normal Flow (True Negative),1,2808,Moderate (1-4km),East
674,2019-12-16 19:59:00,29.30362522,83.25920095,RD-364,399,116,Bike,High,Rain,982,Dry,No,Not Applicable,No,35.74,80.19,2019,12,December,Q4,16,Monday,19,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,46284,Poor (<1km),North
675,2019-11-11 17:00:00,19.51707618,73.97656858,RD-260,125,10,Bike,Low,Storm,2046,Under Maintenance,Yes,Fatal,No,32.31,60.72,2019,11,November,Q4,11,Monday,17,0,Evening Peak,1,0,1,1,Missed Incident (False Negative),1,1250,Moderate (1-4km),West
676,2023-06-06 00:27:00,19.60844133,74.31061944,RD-207,414,50,Truck,Medium,Rain,6233,Slippery,No,Not Applicable,Yes,49.47,61.62,2023,6,June,Q2,6,Tuesday,0,0,Night,0,1,0,0,False Alarm (False Positive),2,20700,Good (>4km),West
677,2019-06-11 04:46:00,35.67277347,79.75377808,RD-70,303,78,Truck,Low,Storm,5345,Dry,No,Not Applicable,No,23.36,63.7,2019,6,June,Q2,11,Tuesday,4,0,Night,0,0,0,0,Normal Flow (True Negative),1,23634,Good (>4km),North
678,2018-04-08 05:46:00,23.03535142,68.40360518,RD-400,427,40,Bike,Medium,Snow,9120,Slippery,No,Not Applicable,No,31.94,40.25,2018,4,April,Q2,8,Sunday,5,1,Night,0,0,0,0,Normal Flow (True Negative),2,17080,Good (>4km),West
679,2018-06-17 21:57:00,36.602244,93.78960857,RD-436,58,48,Bike,High,Rain,1135,Slippery,No,Not Applicable,No,49.08,41.86,2018,6,June,Q2,17,Sunday,21,1,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,2784,Moderate (1-4km),North
680,2022-02-27 14:49:00,33.02243733,75.77971999,RD-269,70,11,Bike,Medium,Rain,2674,Slippery,Yes,Minor,Yes,45.97,49.13,2022,2,February,Q1,27,Sunday,14,1,Midday,1,1,0,0,True Positive,2,770,Moderate (1-4km),North
681,2023-01-18 15:11:00,26.55007187,69.49460381,RD-451,323,11,Car,Low,Fog,8138,Under Maintenance,No,Not Applicable,No,44.51,65.61,2023,1,January,Q1,18,Wednesday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),1,3553,Good (>4km),West
682,2021-11-28 03:54:00,8.264932195,80.30834264,RD-292,85,33,Truck,Very High,Rain,8739,Under Maintenance,Yes,Minor,No,27.74,42.61,2021,11,November,Q4,28,Sunday,3,1,Night,1,0,0,0,Missed Incident (False Negative),4,2805,Good (>4km),South
683,2020-01-10 15:40:00,16.58182969,91.6523393,RD-15,277,84,Truck,High,Fog,1095,Under Maintenance,No,Not Applicable,No,25.13,36.98,2020,1,January,Q1,10,Friday,15,0,Midday,0,0,0,0,Normal Flow (True Negative),3,23268,Moderate (1-4km),East
684,2019-03-02 22:33:00,20.11166975,79.5232296,RD-89,155,69,Bus,High,Clear,8762,Dry,No,Not Applicable,Yes,40.06,88.21,2019,3,March,Q1,2,Saturday,22,1,Night,0,1,0,0,False Alarm (False Positive),3,10695,Good (>4km),Central
685,2019-04-29 21:26:00,26.93163238,75.61780885,RD-99,199,64,Bus,Low,Fog,3609,Wet,Yes,Fatal,No,47.88,31.32,2019,4,April,Q2,29,Monday,21,0,Evening Peak,1,0,1,1,Missed Incident (False Negative),1,12736,Moderate (1-4km),Central
686,2019-05-06 11:40:00,19.47016912,83.8021691,RD-449,15,116,Mixed,High,Clear,4277,Wet,No,Not Applicable,No,36.7,78.16,2019,5,May,Q2,6,Monday,11,0,Midday,0,0,0,0,Normal Flow (True Negative),3,1740,Good (>4km),Central
687,2020-08-21 07:27:00,32.00689267,84.65703377,RD-427,214,39,Bike,Medium,Rain,597,Under Maintenance,No,Not Applicable,No,37.15,77.28,2020,8,August,Q3,21,Friday,7,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),2,8346,Poor (<1km),North
688,2021-02-26 02:18:00,27.22425287,90.01650098,RD-103,360,115,Bike,Very High,Fog,2682,Wet,No,Not Applicable,No,28.4,47.83,2021,2,February,Q1,26,Friday,2,0,Night,0,0,0,0,Normal Flow (True Negative),4,41400,Moderate (1-4km),East
689,2019-02-01 20:12:00,18.06764247,91.19285316,RD-429,259,61,Mixed,Low,Clear,231,Slippery,No,Not Applicable,Yes,43.08,38.14,2019,2,February,Q1,1,Friday,20,0,Evening Peak,0,1,0,0,False Alarm (False Positive),1,15799,Poor (<1km),East
690,2021-07-01 03:40:00,30.74858737,88.48002469,RD-30,354,33,Truck,High,Fog,1010,Wet,No,Not Applicable,Yes,25.61,38.74,2021,7,July,Q3,1,Thursday,3,0,Night,0,1,0,0,False Alarm (False Positive),3,11682,Moderate (1-4km),North
691,2018-05-07 20:59:00,16.78961912,68.13162005,RD-128,441,42,Bike,Medium,Clear,717,Wet,No,Not Applicable,No,29.71,71.85,2018,5,May,Q2,7,Monday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),2,18522,Poor (<1km),West
692,2020-12-09 16:27:00,9.82081161,68.06027467,RD-17,353,81,Bus,Medium,Fog,5477,Dry,No,Not Applicable,No,32.76,68.57,2020,12,December,Q4,9,Wednesday,16,0,Midday,0,0,0,0,Normal Flow (True Negative),2,28593,Good (>4km),South
693,2022-04-20 20:15:00,13.00413231,96.3460496,RD-234,115,108,Car,High,Clear,5453,Wet,No,Not Applicable,No,35.23,76.96,2022,4,April,Q2,20,Wednesday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),3,12420,Good (>4km),South
694,2019-06-28 02:49:00,8.07947429,75.66194803,RD-26,276,16,Truck,Low,Storm,7753,Under Maintenance,No,Not Applicable,No,27.27,86.25,2019,6,June,Q2,28,Friday,2,0,Night,0,0,0,0,Normal Flow (True Negative),1,4416,Good (>4km),South
695,2021-03-26 12:58:00,32.13815813,76.18816148,RD-471,426,91,Car,Medium,Rain,3281,Slippery,No,Not Applicable,No,23.45,71.52,2021,3,March,Q1,26,Friday,12,0,Midday,0,0,0,0,Normal Flow (True Negative),2,38766,Moderate (1-4km),North
696,2019-12-19 23:40:00,26.18614638,89.23499204,RD-185,30,114,Car,High,Rain,1284,Slippery,No,Not Applicable,No,38.32,39.35,2019,12,December,Q4,19,Thursday,23,0,Night,0,0,0,0,Normal Flow (True Negative),3,3420,Moderate (1-4km),East
697,2018-12-21 20:43:00,24.54651001,84.86598552,RD-361,496,84,Mixed,Low,Fog,8904,Under Maintenance,Yes,Fatal,No,28.66,44.61,2018,12,December,Q4,21,Friday,20,0,Evening Peak,1,0,1,1,Missed Incident (False Negative),1,41664,Good (>4km),Central
698,2019-02-10 04:22:00,27.19939938,81.44336862,RD-102,417,62,Car,Low,Clear,2537,Under Maintenance,No,Not Applicable,No,37.44,80.53,2019,2,February,Q1,10,Sunday,4,1,Night,0,0,0,0,Normal Flow (True Negative),1,25854,Moderate (1-4km),Central
699,2022-07-31 13:10:00,26.95435143,71.37675125,RD-141,64,82,Bike,Medium,Storm,1003,Slippery,No,Not Applicable,No,24.63,42.56,2022,7,July,Q3,31,Sunday,13,1,Midday,0,0,0,0,Normal Flow (True Negative),2,5248,Moderate (1-4km),West
700,2021-03-07 05:51:00,24.39949828,70.36314232,RD-189,186,84,Mixed,Low,Rain,8559,Dry,No,Not Applicable,No,34.43,34.35,2021,3,March,Q1,7,Sunday,5,1,Night,0,0,0,0,Normal Flow (True Negative),1,15624,Good (>4km),West
701,2019-02-14 20:56:00,32.42989132,88.40507236,RD-422,245,10,Bus,Very High,Fog,1115,Under Maintenance,No,Not Applicable,No,35.98,72.2,2019,2,February,Q1,14,Thursday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,2450,Moderate (1-4km),North
702,2019-10-08 00:10:00,20.78746329,71.61353005,RD-238,381,40,Car,Medium,Rain,9639,Slippery,No,Not Applicable,No,21.55,54.15,2019,10,October,Q4,8,Tuesday,0,0,Night,0,0,0,0,Normal Flow (True Negative),2,15240,Good (>4km),West
703,2018-04-18 08:43:00,31.33947397,80.6384974,RD-259,477,56,Bike,Low,Storm,5887,Dry,No,Not Applicable,No,30.1,85.2,2018,4,April,Q2,18,Wednesday,8,0,Morning Peak,0,0,0,0,Normal Flow (True Negative),1,26712,Good (>4km),North
704,2023-06-06 02:55:00,30.81237686,89.34765612,RD-204,18,92,Bike,Very High,Rain,216,Slippery,Yes,Major,No,24.03,69.02,2023,6,June,Q2,6,Tuesday,2,0,Night,1,0,1,0,Missed Incident (False Negative),4,1656,Poor (<1km),North
705,2022-02-17 20:34:00,13.78564024,94.77276933,RD-326,360,119,Bus,Very High,Snow,3950,Slippery,No,Not Applicable,No,21.9,35.43,2022,2,February,Q1,17,Thursday,20,0,Evening Peak,0,0,0,0,Normal Flow (True Negative),4,42840,Moderate (1-4km),South
706,2021-12-15 03:32:00,21.15913801,93.33399576,RD-473,485,31,Mixed,Medium,Storm,1693,Dry,No,Not Applicable,No,49.7,86.87,2021,12,December,Q4,15,Wednesday,3,0,Night,0,0,0,0,Normal Flow (True Negative),2,15035,Moderate (1-4km),East
707,2021-03-10 14:52:00,32.21303449,93.05697619,RD-64,127,29,Mixed,High,Clear,332,Under Maintenance,No,Not Applicable,No,29.67,45.51,2021,3,March,Q1,10,Wednesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),3,3683,Poor (<1km),North
708,2019-07-24 14:03:00,32.09480056,78.3964367,RD-349,303,44,Mixed,Low,Storm,2982,Under Maintenance,No,Not Applicable,No,44.3,50.23,2019,7,July,Q3,24,Wednesday,14,0,Midday,0,0,0,0,Normal Flow (True Negative),1,13332,Moderate (1-4km),North
709,2023-04-11 02:55:00,8.696190304,94.88795334,RD-16,398,40,Bus,Very High,Fog,9433,Wet,No,Not Applicable,No,27.64,54.14,2023,4,April,Q2,11,Tuesday,2,0,Night,0,0,0,0,Normal Flow (True Negative),4,15920,Good (>4km),South
710,2018-07-11 04:09:00,14.46845355,87.82620735,RD-124,110,64,Bus,Medium,Clear,6412,Under Maintenance,No,Not Applicable,No,40.45,33.07,2018,7,July,Q3,11,Wednesday,4,0,Night,0,0,0,0,Normal Flow (True Negative),2,7040,Good (>4km),South
